101	17.842745949479273
10	22.920685764352978
1026	16.343606803656556
1050	17.064422202910322
106	19.268371357762852
1071	17.965572913732213
111	18.716009469345444
113	17.03979018782924
115	19.226791371768858
115	15.238019087091429
116	15.709115232058664
1165	16.615329682325367
118	17.885573142419787
1208	11.234367380794248
1209	17.660618838857538
121	15.91700495170611
121	17.14363925152485
124	16.107945547562878
128	16.369720501287684
128	18.083582075973
1290	16.85871634492898
129	19.463024910245814
130	18.802145551419855
131	17.42082790411465
132	16.08715946174138
135	13.757393169368095
1355	17.091652822952113
1388	17.162406561524545
141	17.645951856568324
142	18.336519148967167
147	16.513422690929538
147	18.83329487178822
147	16.57389308980302
152	18.253447151526334
153	15.230661042375845
154	18.42369918372235
159	16.87686298804714
160	18.293385513172574
161	17.498804404285753
16	15.411731774990699
163	11.87339837144786
168	20.84376478440692
168	16.430054694709312
170	17.904067986155074
1715	17.82007044670663
173	20.15615347178359
174	18.92213878085054
178	18.4232761524208
181	18.26960589468288
187	13.943967045674208
190	17.066146625870864
195	15.090430038061665
197	15.75926301011102
20	15.149318258610212
211	18.059858121030775
21	19.192260317928067
218	16.409689804719353
22	16.078424196522803
221	17.488040058450157
222	17.88948101655538
230	16.022642915828406
231	19.192373063295623
234	15.91883644092277
236	18.18005559167139
236	16.46763828376355
24	16.453133891428532
240	15.04227846983066
24	17.701847340857682
24	20.04880540911081
25	18.838728730269278
257	16.618672052434505
266	14.49524002037976
266	18.473736711012506
267	18.317910573672137
268	18.932484925256585
268	17.298902496433396
27	13.35874261216812
27	18.510892982470832
275	18.60330670689462
276	15.046576157202631
280	16.981221242315982
28	20.482085552067957
283	18.981568387435278
283	18.05307031500261
290	17.338117366035206
29	18.475914215740463
299	13.410423264256742
300	16.994958075169528
30	16.099164201423225
302	18.733977494492883
302	17.92398852355591
305	17.759317546488354
316	17.7460592716918
320	18.395781870270362
322	16.57038851006234
327	17.55132525569707
328	17.587319599445127
33	19.399432380692264
331	18.206859493583632
331	18.731844537909627
340	18.037164351092233
34	15.783513968786322
345	15.97867441079564
345	18.21380083621272
35	17.625070660479707
35	16.93437049562247
354	15.204752364163424
363	19.109592756589254
368	17.314136267535563
37	16.840698300117815
371	18.619089259857137
38	18.75377630470477
39	19.28448487063935
40	15.69647573116437
404	19.246573298398843
433	19.595135554078407
44	14.183379764358483
445	19.545608907484066
447	16.124284802006347
448	17.692964441064426
449	19.4943974630989
45	18.945301874438854
451	18.840646852336803
47	17.610498761745543
471	15.455824267652332
47	17.970052620471765
48	18.209508562300716
492	14.70326373265155
50	19.460452617059758
50	14.258482682808598
51	19.677744207437446
526	17.509988252246
532	18.742918681100928
551	16.607646296866136
56	22.10827040139423
57	17.765550297402825
571	18.828618327622156
59	16.334688950301615
60	14.308938991130105
60	17.748242247133515
60	17.041852169680535
63	16.50560904209909
64	17.084855847089482
643	19.3405399576062
65	15.094267349487556
654	18.725513316915816
660	19.510957070580684
660	16.756186326684258
66	17.519619195038075
66	16.438269435875604
66	15.670288956099984
680	17.351537799983888
69	19.16290931504607
700	15.249294157201023
70	13.149428838368383
71	15.955631939503933
713	17.11282638007241
72	12.669337778521578
76	17.906768243147322
76	17.556794816453774
766	13.610764082404174
78	17.16679205990007
80	17.832628004891994
833	15.453027602428964
86	17.71856363362707
86	19.391482692488275
872	17.30713982581888
90	19.2083745417519
9	21.976271657709454
92	16.384168283692677
93	18.497871906734083
94	16.456627291729415
95	19.344071678144118
95	16.901225498807626
953	18.5574790067627
96	19.96647441392233
96	17.09900413164027
97	19.255856124812244
98	18.08963321921698
98	18.466837186978072
10	18.7015042028025
104	15.180156872630588
108	14.868878956071594
109	14.522410592869987
109	14.522410592869987
11	15.539079568969742
115	16.65359313758035
1158	16.940525616667372
1158	16.9515131608137
116	17.04124747849633
117	18.675322014047065
118	15.892673570109837
120	14.484002245466325
124	12.126942253356887
124	12.126942253356887
125	12.976314687484408
129	13.516949800797056
134	14.101874497917782
14	20.347591194772843
149	15.804256678159796
159	12.75042923571193
160	13.220220910240258
16	18.821747580231452
161	18.851236958893274
164	14.849177890698883
164	18.634518606766093
165	16.011705311046402
166	16.198111222475987
175	17.87443363959816
178	14.817406063287747
180	18.348127243218066
180	18.767346500497457
18	19.00708250367508
183	18.283239006445882
193	12.415511375435546
195	18.201580897175454
198	10.820007159683591
199	10.799326393308979
200	17.388552062920557
20	14.803877357631881
201	10.397151823549093
203	17.406565165706066
209	16.195238084706045
214	15.915111563485546
219	12.554243844685457
220	16.725345611946935
220	16.56658725993322
2262	13.864531802677588
23	13.165765902057515
239	14.735821286892875
253	14.47701251092961
257	17.249561051658347
272	17.693671815474808
280	17.045738435363337
286	17.962362702913744
293	16.800462925314037
293	16.803768385255392
305	12.276029341509204
325	17.713354860243324
35	17.22633421366445
36	18.70505803258112
364	17.739130709574297
371	18.0703612167422
4063	12.712386533744006
4516	17.1825134418534
457	18.39939657317651
4635	16.274769873575014
481	16.964538622942406
5	6.494361848485856
5	6.494361848485856
5	20.094832085623732
52	19.850412741415404
55	22.177381768206303
587	16.26086836480548
62	20.39826124130061
621	19.213748660624187
69	16.609558126976633
73	19.794212394749213
78	16.462279974673393
80	13.321114789442912
8	14.372252626469294
81	17.527503252177645
8185	11.561536863900164
87	16.523294876466835
89	14.229603995103387
9	8.516754261695471
91	18.60765816416725
92	16.807558589820903
94	18.675515905008208
98	19.760864286889223
101	15.976677890633582
10	23.67085932558105
1026	14.813153514061618
1050	14.88466591559317
106	17.8624042347872
1071	15.880446835244756
111	16.70298661296349
113	15.104303969376485
115	17.44171784951976
115	13.319675081824142
116	13.251966236723375
1165	14.585363606330928
118	15.34885989869526
1208	10.86509971711846
1209	15.463647922395376
121	14.357800646059662
121	14.42384752078348
124	13.895061258235181
128	15.465634328461125
128	14.942059127710806
1290	14.649702246377277
129	17.23123024699147
130	16.66579892656874
131	15.40621427639232
132	14.308611579206286
135	13.188594790240714
1355	15.096304022053202
1388	16.172373472662976
141	15.450411639892248
142	16.888865120243715
147	14.616010374045345
147	17.23904597020648
147	14.311519176182072
152	15.433492962697986
153	13.116911529505474
154	15.711550863297976
159	15.357221485763743
160	16.059780892628144
161	15.553338976047248
16	15.121097673623371
163	10.481702620888976
168	20.113422909604886
168	14.66026006537965
170	15.272694125309252
1715	15.624308837525767
173	17.253580853735794
174	17.361134072269248
178	17.091152531508712
181	15.908552296026715
187	12.283739119940076
190	14.435985185325874
195	13.296756717499266
197	13.63701835089905
20	14.25952476673936
211	15.7924481752112
21	16.627151993495662
218	14.445383926928887
22	15.160741937966604
221	15.054267932693676
222	15.374471950130769
230	13.416518473912873
231	17.16907346718728
234	14.244342199834104
236	16.19902554513516
236	14.945330904154405
24	13.114483024902206
240	16.251595475510683
24	14.68201953244364
24	17.046976433556484
25	16.30979910630437
257	14.86292630392861
266	14.437617179009159
266	16.1960093075636
267	16.32671507844659
268	17.287356829883475
268	15.644887438807256
27	13.774722798632398
27	14.502578766061918
275	16.136192735158076
276	13.295830233596575
280	14.412665218475643
28	18.41111426094957
283	16.533130406115724
283	15.287203411546129
290	14.698343704280298
29	15.780900640394137
299	12.353002532706979
300	15.249467163700174
30	13.54160389483696
302	16.26415652449473
302	15.796333892743824
305	15.984911395910055
316	15.154893388259413
320	16.276973811584764
322	15.30474184975589
327	15.964308307020143
328	15.34147165032124
33	17.438046864259178
331	15.67523880464563
331	16.415217483470666
340	15.674493257343318
34	13.624170818290516
345	14.502432148512238
345	15.701056979583381
35	16.63269157361781
35	14.510875344714538
354	14.739268017940221
363	17.068075182657513
368	14.309355696048664
37	14.235659883587367
371	17.11594424089021
38	16.54654918152665
39	17.5743324146852
40	15.376173349177245
404	17.590084317722717
433	17.22081654293663
44	12.597215315874378
445	17.576113829371582
447	14.27403589942701
448	15.103451461489428
449	16.603665821547274
45	17.352056633332154
451	16.32855906949568
47	16.378471925448572
471	14.615912607073742
47	15.883904969779563
48	15.624361333257447
492	12.749581894387648
50	16.621671692718166
50	12.10154966088493
51	16.698329351935673
526	16.26779356010069
532	15.89470617607609
551	16.059665179905892
56	18.62673169860357
57	14.965746032145681
571	17.505351013768234
59	15.19154629207222
60	12.778161681565287
60	14.2811690508622
60	14.841491986306005
63	14.538289467001775
64	16.134215385737505
643	17.337437302230928
65	13.737272228280055
654	16.437183764642896
660	17.306247437105338
660	14.43814738941738
66	14.496784644262288
66	14.518674080356739
66	13.188940987273392
680	16.653330283154027
69	16.57010131576448
700	13.676042582729487
70	11.513779434851894
71	13.822309338200593
713	15.461777202150461
72	11.42234353038335
76	14.598090027794976
76	14.316309431415622
766	12.00306020737776
78	14.623947609623487
80	15.805451064498683
833	14.787585201007566
86	15.320086263310248
86	16.684590665450383
872	15.581155193155789
90	16.984968751858837
9	20.358615008674718
92	14.459365202964134
93	15.575756624624624
94	13.911142252778088
95	16.948725924651065
95	13.926080195349828
953	16.233465740805904
96	18.591547016342556
96	14.242490906429921
97	16.340837945628405
98	15.731529094795972
98	15.062683224456666
10	15.288754891389157
104	13.14025011910854
108	12.724013108324684
109	12.737799227184114
109	12.737799227184114
11	11.770435622224682
115	14.219522490841216
1158	15.229128630934317
1158	15.23029238508702
116	13.962597944908357
117	16.707024867797337
118	13.616648460133977
120	13.15890475720151
124	10.015648643707188
124	10.015648643707188
125	11.55636603085391
129	11.835618917048558
134	12.579829278874458
14	17.181686711202136
149	13.572409637139316
